ID_Transaccion,Fecha_Hora,ID_Producto,Nombre_Producto,Precio_Unitario,Cantidad,ID_Tienda
5934,2025-09-23 00:12:30,P02,Energia Matutina,11.0,1,T01
3192,2025-09-23 00:15:53,P04,Sol Tropical,10.5,2,T02
1897,2025-09-23 00:19:07,P04,Sol Tropical,10.5,1,T01
5260,2025-09-23 00:21:41,P02,Energia Matutina,11.0,2,T02
6526,2025-09-23 00:27:52,P05,Inmune-C Boost,13.0,1,T01
3527,2025-09-23 00:31:32,P01,Detox Verde,12.5,1,T01
5424,2025-09-23 00:47:44,P05,Inmune-C Boost,13.0,1,T01
10810,2025-09-23 00:57:59,P03,Trio de Berries,14.0,1,T01
10560,2025-09-23 01:01:55,P03,Trio de Berries,14.0,1,T01
10633,2025-09-23 01:03:04,P02,Energia Matutina,11.0,1,T01
3239,2025-09-23 01:03:42,P02,Energia Matutina,11.0,2,T02
3649,2025-09-23 01:04:17,P03,Trio de Berries,14.0,1,T01
6563,2025-09-23 01:04:54,P01,Detox Verde,12.5,2,T01
3370,2025-09-23 01:08:00,P01,Detox Verde,12.5,1,T01
4232,2025-09-23 01:15:26,P02,Energia Matutina,11.0,1,T01
2465,2025-09-23 01:18:11,P04,Sol Tropical,10.5,1,T01
10990,2025-09-23 01:20:10,P03,Trio de Berries,14.0,1,T02
1846,2025-09-23 01:24:52,P04,Sol Tropical,10.5,1,T02
2423,2025-09-23 01:27:23,P02,Energia Matutina,11.0,1,T01
4224,2025-09-23 01:27:30,P04,Sol Tropical,10.5,1,T02
6079,2025-09-23 01:34:08,P02,Energia Matutina,11.0,1,T01
2273,2025-09-23 01:34:23,P02,Energia Matutina,11.0,1,T02
8704,2025-09-23 01:41:26,P01,Detox Verde,12.5,1,T01
7470,2025-09-23 01:42:46,P03,Trio de Berries,14.0,1,T01
4283,2025-09-23 01:43:21,P03,Trio de Berries,14.0,1,T02
9096,2025-09-23 01:43:26,P01,Detox Verde,12.5,1,T01
2621,2025-09-23 01:44:00,P03,Trio de Berries,14.0,1,T01
3243,2025-09-23 01:47:24,P01,Detox Verde,12.5,1,T01
4010,2025-09-23 01:48:02,P01,Detox Verde,12.5,1,T02
7804,2025-09-23 01:48:33,P02,Energia Matutina,11.0,3,T01
9876,2025-09-23 01:53:59,P02,Energia Matutina,11.0,1,T02
1178,2025-09-23 01:54:06,P01,Detox Verde,12.5,2,T02
9420,2025-09-23 01:57:05,P01,Detox Verde,12.5,1,T01
6821,2025-09-23 01:59:10,P01,Detox Verde,12.5,1,T02
6685,2025-09-23 02:00:03,P01,Detox Verde,12.5,1,T01
4458,2025-09-23 02:00:09,P03,Trio de Berries,14.0,1,T01
8545,2025-09-23 02:04:41,P03,Trio de Berries,14.0,1,T02
1412,2025-09-23 02:08:13,P01,Detox Verde,12.5,1,T01
1442,2025-09-23 02:18:08,P03,Trio de Berries,14.0,1,T02
10655,2025-09-23 02:20:53,P02,Energia Matutina,11.0,1,T01
3964,2025-09-23 02:21:11,P02,Energia Matutina,11.0,2,T02
8091,2025-09-23 02:21:35,P01,Detox Verde,12.5,1,T01
9787,2025-09-23 02:24:07,P01,Detox Verde,12.5,2,T01
1001,2025-09-23 02:24:30,P02,Energia Matutina,11.0,2,T02
9778,2025-09-23 02:24:33,P05,Inmune-C Boost,13.0,1,T02
9693,2025-09-23 02:28:48,P02,Energia Matutina,11.0,1,T01
3361,2025-09-23 02:28:52,P05,Inmune-C Boost,13.0,1,T02
2525,2025-09-23 02:28:57,P01,Detox Verde,12.5,1,T02
8040,2025-09-23 02:34:59,P01,Detox Verde,12.5,1,T02
7669,2025-09-23 02:35:23,P01,Detox Verde,12.5,1,T01
2874,2025-09-23 02:41:18,P02,Energia Matutina,11.0,2,T01
2424,2025-09-23 02:44:28,P03,Trio de Berries,14.0,1,T01
1227,2025-09-23 02:51:43,P03,Trio de Berries,14.0,1,T02
7198,2025-09-23 02:53:53,P01,Detox Verde,12.5,1,T02
5343,2025-09-23 02:56:50,P02,Energia Matutina,11.0,1,T02
9165,2025-09-23 02:59:12,P02,Energia Matutina,11.0,1,T02
10688,2025-09-23 03:00:48,P01,Detox Verde,12.5,2,T02
5006,2025-09-23 03:07:09,P02,Energia Matutina,11.0,1,T01
3110,2025-09-23 03:07:24,P04,Sol Tropical,10.5,1,T02
1215,2025-09-23 03:08:47,P02,Energia Matutina,11.0,1,T01
3357,2025-09-23 03:17:29,P02,Energia Matutina,11.0,2,T01
9966,2025-09-23 03:21:07,P02,Energia Matutina,11.0,1,T01
6104,2025-09-23 03:22:06,P01,Detox Verde,12.5,1,T02
4037,2025-09-23 03:25:01,P02,Energia Matutina,11.0,1,T02
3694,2025-09-23 03:36:17,P04,Sol Tropical,10.5,1,T02
8125,2025-09-23 03:38:25,P03,Trio de Berries,14.0,1,T01
9115,2025-09-23 03:41:55,P02,Energia Matutina,11.0,2,T01
7120,2025-09-23 03:50:50,P04,Sol Tropical,10.5,1,T01
4246,2025-09-23 03:50:57,P03,Trio de Berries,14.0,1,T02
3185,2025-09-23 03:53:25,P01,Detox Verde,12.5,1,T01
4861,2025-09-23 03:53:42,P01,Detox Verde,12.5,1,T02
8834,2025-09-23 03:59:21,P01,Detox Verde,12.5,1,T01
10398,2025-09-23 04:06:14,P02,Energia Matutina,11.0,1,T01
3812,2025-09-23 04:14:53,P05,Inmune-C Boost,13.0,1,T02
5762,2025-09-23 04:15:16,P04,Sol Tropical,10.5,3,T02
6627,2025-09-23 04:19:36,P02,Energia Matutina,11.0,1,T01
7082,2025-09-23 04:21:39,P02,Energia Matutina,11.0,1,T02
2680,2025-09-23 04:22:53,P01,Detox Verde,12.5,1,T01
5227,2025-09-23 04:23:46,P03,Trio de Berries,14.0,2,T01
9066,2025-09-23 04:23:49,P03,Trio de Berries,14.0,1,T02
9218,2025-09-23 04:26:16,P02,Energia Matutina,11.0,1,T02
5145,2025-09-23 04:27:52,P02,Energia Matutina,11.0,2,T02
8034,2025-09-23 04:28:22,P02,Energia Matutina,11.0,1,T01
8667,2025-09-23 04:30:45,P02,Energia Matutina,11.0,3,T02
2377,2025-09-23 04:36:26,P05,Inmune-C Boost,13.0,1,T01
3827,2025-09-23 04:41:08,P01,Detox Verde,12.5,1,T01
2489,2025-09-23 04:45:43,P02,Energia Matutina,11.0,1,T02
1212,2025-09-23 04:54:44,P04,Sol Tropical,10.5,1,T02
6066,2025-09-23 04:56:18,P01,Detox Verde,12.5,1,T01
4646,2025-09-23 04:58:24,P02,Energia Matutina,11.0,1,T02
6967,2025-09-23 05:06:07,P03,Trio de Berries,14.0,1,T01
4868,2025-09-23 05:09:03,P04,Sol Tropical,10.5,3,T01
3024,2025-09-23 05:21:11,P02,Energia Matutina,11.0,1,T01
9721,2025-09-23 05:25:12,P02,Energia Matutina,11.0,1,T02
10444,2025-09-23 05:34:34,P02,Energia Matutina,11.0,1,T01
5027,2025-09-23 05:40:50,P03,Trio de Berries,14.0,1,T01
8607,2025-09-23 05:40:59,P04,Sol Tropical,10.5,1,T01
8401,2025-09-23 05:43:16,P05,Inmune-C Boost,13.0,1,T02
2140,2025-09-23 05:51:46,P02,Energia Matutina,11.0,1,T01
5086,2025-09-23 05:56:50,P02,Energia Matutina,11.0,1,T01
2823,2025-09-23 05:57:30,P02,Energia Matutina,11.0,1,T02
6125,2025-09-23 05:59:51,P02,Energia Matutina,11.0,1,T01
2086,2025-09-23 06:01:42,P02,Energia Matutina,11.0,1,T02
9121,2025-09-23 06:02:22,P02,Energia Matutina,11.0,1,T02
10120,2025-09-23 06:05:13,P03,Trio de Berries,14.0,1,T02
9016,2025-09-23 06:12:26,P03,Trio de Berries,14.0,1,T02
6513,2025-09-23 06:19:56,P04,Sol Tropical,10.5,1,T02
10379,2025-09-23 06:21:51,P01,Detox Verde,12.5,1,T02
4652,2025-09-23 06:22:56,P03,Trio de Berries,14.0,3,T01
9626,2025-09-23 06:31:32,P01,Detox Verde,12.5,1,T01
1008,2025-09-23 06:32:58,P03,Trio de Berries,14.0,1,T01
9970,2025-09-23 06:35:31,P01,Detox Verde,12.5,2,T01
6333,2025-09-23 06:37:22,P03,Trio de Berries,14.0,1,T02
4738,2025-09-23 06:39:48,P01,Detox Verde,12.5,1,T02
5544,2025-09-23 06:49:11,P02,Energia Matutina,11.0,1,T02
4114,2025-09-23 06:53:19,P01,Detox Verde,12.5,1,T02
10485,2025-09-23 06:58:11,P01,Detox Verde,12.5,3,T02
8317,2025-09-23 07:02:20,P01,Detox Verde,12.5,1,T02
8286,2025-09-23 07:02:47,P02,Energia Matutina,11.0,2,T02
4970,2025-09-23 07:03:37,P02,Energia Matutina,11.0,1,T02
10173,2025-09-23 07:05:26,P01,Detox Verde,12.5,1,T01
5845,2025-09-23 07:06:31,P01,Detox Verde,12.5,1,T02
1686,2025-09-23 07:09:09,P01,Detox Verde,12.5,1,T01
3517,2025-09-23 07:14:11,P03,Trio de Berries,14.0,1,T02
3387,2025-09-23 07:27:00,P02,Energia Matutina,11.0,1,T01
7411,2025-09-23 07:27:49,P02,Energia Matutina,11.0,1,T02
9416,2025-09-23 07:46:00,P01,Detox Verde,12.5,1,T02
7454,2025-09-23 07:46:13,P03,Trio de Berries,14.0,1,T01
4606,2025-09-23 07:50:42,P02,Energia Matutina,11.0,1,T02
1155,2025-09-23 07:53:01,P03,Trio de Berries,14.0,1,T02
9441,2025-09-23 07:56:10,P01,Detox Verde,12.5,1,T02
5629,2025-09-23 07:58:54,P02,Energia Matutina,11.0,3,T01
3983,2025-09-23 07:59:18,P02,Energia Matutina,11.0,1,T02
7228,2025-09-23 08:03:08,P01,Detox Verde,12.5,1,T02
8765,2025-09-23 08:03:48,P02,Energia Matutina,11.0,1,T01
8875,2025-09-23 08:10:28,P04,Sol Tropical,10.5,1,T02
10478,2025-09-23 08:11:33,P01,Detox Verde,12.5,1,T01
10562,2025-09-23 08:11:43,P02,Energia Matutina,11.0,2,T01
8244,2025-09-23 08:14:22,P03,Trio de Berries,14.0,1,T02
3893,2025-09-23 08:14:49,P01,Detox Verde,12.5,2,T02
9797,2025-09-23 08:16:49,P04,Sol Tropical,10.5,1,T01
7122,2025-09-23 08:33:54,P02,Energia Matutina,11.0,2,T01
1667,2025-09-23 08:37:36,P03,Trio de Berries,14.0,1,T01
1079,2025-09-23 08:38:54,P03,Trio de Berries,14.0,1,T02
4241,2025-09-23 08:53:12,P02,Energia Matutina,11.0,1,T02
10052,2025-09-23 09:07:40,P03,Trio de Berries,14.0,1,T02
10507,2025-09-23 09:18:36,P01,Detox Verde,12.5,3,T01
2307,2025-09-23 09:25:54,P02,Energia Matutina,11.0,1,T02
4748,2025-09-23 09:28:27,P02,Energia Matutina,11.0,1,T01
7812,2025-09-23 09:29:12,P02,Energia Matutina,11.0,1,T01
5820,2025-09-23 09:39:15,P04,Sol Tropical,10.5,1,T01
6131,2025-09-23 09:46:42,P02,Energia Matutina,11.0,1,T02
2629,2025-09-23 09:54:55,P04,Sol Tropical,10.5,1,T02
3825,2025-09-23 09:58:18,P02,Energia Matutina,11.0,1,T02
4609,2025-09-23 10:12:58,P02,Energia Matutina,11.0,1,T02
8655,2025-09-23 10:15:06,P04,Sol Tropical,10.5,1,T02
10134,2025-09-23 10:18:17,P02,Energia Matutina,11.0,1,T01
1013,2025-09-23 10:29:27,P02,Energia Matutina,11.0,1,T01
7364,2025-09-23 10:46:27,P02,Energia Matutina,11.0,1,T01
3082,2025-09-23 10:48:17,P04,Sol Tropical,10.5,1,T02
7843,2025-09-23 10:50:48,P04,Sol Tropical,10.5,1,T02
8362,2025-09-23 10:51:45,P02,Energia Matutina,11.0,2,T02
10859,2025-09-23 10:53:12,P02,Energia Matutina,11.0,1,T01
3829,2025-09-23 10:57:17,P01,Detox Verde,12.5,1,T01
7304,2025-09-23 10:59:49,P04,Sol Tropical,10.5,1,T01
4502,2025-09-23 11:01:14,P03,Trio de Berries,14.0,2,T01
10395,2025-09-23 11:10:45,P02,Energia Matutina,11.0,2,T01
1037,2025-09-23 11:11:06,P01,Detox Verde,12.5,1,T02
4937,2025-09-23 11:16:30,P02,Energia Matutina,11.0,2,T01
10440,2025-09-23 11:25:01,P03,Trio de Berries,14.0,1,T02
3571,2025-09-23 11:28:25,P04,Sol Tropical,10.5,1,T01
7765,2025-09-23 11:29:14,P02,Energia Matutina,11.0,1,T02
9033,2025-09-23 11:33:19,P01,Detox Verde,12.5,1,T02
7438,2025-09-23 11:41:44,P02,Energia Matutina,11.0,1,T01
6621,2025-09-23 11:58:24,P02,Energia Matutina,11.0,2,T01
10547,2025-09-23 12:01:56,P02,Energia Matutina,11.0,1,T02
8123,2025-09-23 12:02:13,P03,Trio de Berries,14.0,1,T01
6339,2025-09-23 12:22:14,P03,Trio de Berries,14.0,1,T02
1158,2025-09-23 12:36:29,P01,Detox Verde,12.5,1,T01
4186,2025-09-23 12:38:21,P02,Energia Matutina,11.0,3,T02
7336,2025-09-23 12:45:58,P02,Energia Matutina,11.0,1,T02
2240,2025-09-23 12:54:21,P03,Trio de Berries,14.0,1,T02
5229,2025-09-23 12:59:27,P02,Energia Matutina,11.0,1,T01
9521,2025-09-23 13:02:58,P04,Sol Tropical,10.5,2,T02
1852,2025-09-23 13:08:01,P05,Inmune-C Boost,13.0,1,T01
7657,2025-09-23 13:12:06,P02,Energia Matutina,11.0,1,T01
8220,2025-09-23 13:18:27,P04,Sol Tropical,10.5,1,T01
8724,2025-09-23 13:18:54,P02,Energia Matutina,11.0,1,T01
8345,2025-09-23 13:25:32,P01,Detox Verde,12.5,1,T02
3533,2025-09-23 13:29:14,P03,Trio de Berries,14.0,1,T01
6386,2025-09-23 13:32:59,P04,Sol Tropical,10.5,2,T02
8663,2025-09-23 13:33:19,P01,Detox Verde,12.5,1,T02
2800,2025-09-23 13:38:42,P04,Sol Tropical,10.5,2,T01
4215,2025-09-23 13:59:18,P05,Inmune-C Boost,13.0,1,T01
8314,2025-09-23 14:07:49,P01,Detox Verde,12.5,2,T01
3383,2025-09-23 14:08:00,P01,Detox Verde,12.5,1,T01
4932,2025-09-23 14:09:12,P02,Energia Matutina,11.0,1,T01
7946,2025-09-23 14:14:28,P02,Energia Matutina,11.0,1,T02
8798,2025-09-23 14:16:57,P03,Trio de Berries,14.0,1,T02
10651,2025-09-23 14:19:19,P01,Detox Verde,12.5,3,T01
9103,2025-09-23 14:20:42,P02,Energia Matutina,11.0,1,T01
5681,2025-09-23 14:22:38,P01,Detox Verde,12.5,1,T02
9502,2025-09-23 14:23:18,P02,Energia Matutina,11.0,2,T01
8231,2025-09-23 14:26:21,P01,Detox Verde,12.5,1,T02
8448,2025-09-23 14:26:38,P02,Energia Matutina,11.0,2,T01
2341,2025-09-23 14:26:41,P02,Energia Matutina,11.0,1,T02
1370,2025-09-23 14:35:07,P01,Detox Verde,12.5,1,T01
5185,2025-09-23 14:44:19,P01,Detox Verde,12.5,1,T01
5340,2025-09-23 14:47:06,P04,Sol Tropical,10.5,2,T01
3351,2025-09-23 14:51:12,P01,Detox Verde,12.5,1,T02
3885,2025-09-23 14:53:08,P02,Energia Matutina,11.0,1,T02
3860,2025-09-23 14:53:20,P05,Inmune-C Boost,13.0,1,T02
10883,2025-09-23 14:55:06,P04,Sol Tropical,10.5,1,T02
4521,2025-09-23 14:59:33,P01,Detox Verde,12.5,1,T01
10871,2025-09-23 15:07:20,P05,Inmune-C Boost,13.0,2,T02
1070,2025-09-23 15:10:14,P04,Sol Tropical,10.5,1,T01
3594,2025-09-23 15:10:34,P05,Inmune-C Boost,13.0,1,T02
1998,2025-09-23 15:11:21,P04,Sol Tropical,10.5,1,T01
3083,2025-09-23 15:14:56,P02,Energia Matutina,11.0,2,T02
10669,2025-09-23 15:15:16,P01,Detox Verde,12.5,1,T02
5382,2025-09-23 15:18:05,P02,Energia Matutina,11.0,1,T01
4856,2025-09-23 15:19:09,P02,Energia Matutina,11.0,1,T02
10019,2025-09-23 15:25:07,P01,Detox Verde,12.5,1,T01
8520,2025-09-23 15:35:53,P02,Energia Matutina,11.0,3,T02
2189,2025-09-23 15:37:41,P02,Energia Matutina,11.0,1,T02
5714,2025-09-23 15:38:54,P04,Sol Tropical,10.5,1,T01
4227,2025-09-23 15:49:22,P02,Energia Matutina,11.0,2,T02
7788,2025-09-23 15:50:02,P05,Inmune-C Boost,13.0,1,T01
9612,2025-09-23 15:50:35,P02,Energia Matutina,11.0,1,T02
6832,2025-09-23 15:51:02,P01,Detox Verde,12.5,1,T02
4911,2025-09-23 15:53:29,P02,Energia Matutina,11.0,3,T02
9847,2025-09-23 16:07:58,P02,Energia Matutina,11.0,1,T02
9233,2025-09-23 16:17:24,P01,Detox Verde,12.5,2,T01
6091,2025-09-23 16:17:36,P01,Detox Verde,12.5,3,T01
7610,2025-09-23 16:21:17,P02,Energia Matutina,11.0,1,T01
8780,2025-09-23 16:21:44,P02,Energia Matutina,11.0,1,T01
1540,2025-09-23 16:28:21,P02,Energia Matutina,11.0,1,T02
9112,2025-09-23 16:37:59,P03,Trio de Berries,14.0,1,T01
8755,2025-09-23 16:38:55,P02,Energia Matutina,11.0,1,T01
10246,2025-09-23 16:41:36,P03,Trio de Berries,14.0,1,T02
8003,2025-09-23 16:44:19,P02,Energia Matutina,11.0,1,T01
1698,2025-09-23 17:00:00,P03,Trio de Berries,14.0,2,T01
5044,2025-09-23 17:19:37,P03,Trio de Berries,14.0,1,T02
10774,2025-09-23 17:25:11,P01,Detox Verde,12.5,1,T01
9757,2025-09-23 17:25:59,P01,Detox Verde,12.5,1,T01
3508,2025-09-23 17:26:04,P02,Energia Matutina,11.0,1,T01
3741,2025-09-23 17:26:25,P03,Trio de Berries,14.0,1,T02
2640,2025-09-23 17:29:01,P01,Detox Verde,12.5,1,T01
2179,2025-09-23 17:42:09,P01,Detox Verde,12.5,1,T01
1445,2025-09-23 17:46:41,P01,Detox Verde,12.5,1,T01
8824,2025-09-23 17:50:00,P02,Energia Matutina,11.0,1,T02
3921,2025-09-23 17:50:22,P02,Energia Matutina,11.0,1,T01
7008,2025-09-23 17:51:54,P03,Trio de Berries,14.0,1,T02
6162,2025-09-23 17:54:01,P02,Energia Matutina,11.0,1,T02
10623,2025-09-23 17:55:20,P03,Trio de Berries,14.0,2,T02
10749,2025-09-23 18:14:38,P02,Energia Matutina,11.0,1,T01
10782,2025-09-23 18:17:21,P02,Energia Matutina,11.0,1,T01
7734,2025-09-23 18:17:21,P02,Energia Matutina,11.0,1,T02
2892,2025-09-23 18:18:12,P02,Energia Matutina,11.0,1,T01
9059,2025-09-23 18:18:31,P03,Trio de Berries,14.0,1,T02
8107,2025-09-23 18:19:27,P05,Inmune-C Boost,13.0,1,T02
8486,2025-09-23 18:25:55,P02,Energia Matutina,11.0,1,T02
7424,2025-09-23 18:26:15,P02,Energia Matutina,11.0,1,T02
7449,2025-09-23 18:28:22,P01,Detox Verde,12.5,3,T02
7857,2025-09-23 18:38:01,P02,Energia Matutina,11.0,1,T02
10089,2025-09-23 18:45:02,P02,Energia Matutina,11.0,1,T01
10725,2025-09-23 18:52:34,P05,Inmune-C Boost,13.0,1,T01
3977,2025-09-23 18:53:17,P03,Trio de Berries,14.0,1,T02
10166,2025-09-23 18:53:44,P01,Detox Verde,12.5,1,T01
6708,2025-09-23 18:57:51,P02,Energia Matutina,11.0,2,T02
5386,2025-09-23 18:59:07,P02,Energia Matutina,11.0,1,T01
4470,2025-09-23 19:03:17,P03,Trio de Berries,14.0,1,T01
4404,2025-09-23 19:05:51,P03,Trio de Berries,14.0,2,T01
1945,2025-09-23 19:07:10,P02,Energia Matutina,11.0,3,T02
7457,2025-09-23 19:09:46,P01,Detox Verde,12.5,1,T01
9272,2025-09-23 19:14:34,P04,Sol Tropical,10.5,1,T01
6986,2025-09-23 19:22:18,P02,Energia Matutina,11.0,1,T02
9083,2025-09-23 19:25:27,P03,Trio de Berries,14.0,2,T02
1471,2025-09-23 19:27:51,P01,Detox Verde,12.5,1,T02
6769,2025-09-23 19:31:36,P03,Trio de Berries,14.0,1,T01
1830,2025-09-23 19:33:37,P05,Inmune-C Boost,13.0,2,T01
1316,2025-09-23 19:39:54,P01,Detox Verde,12.5,1,T02
4389,2025-09-23 19:40:39,P02,Energia Matutina,11.0,1,T02
9540,2025-09-23 19:43:58,P01,Detox Verde,12.5,1,T02
9689,2025-09-23 19:49:09,P04,Sol Tropical,10.5,1,T02
9098,2025-09-23 19:49:28,P03,Trio de Berries,14.0,3,T02
6001,2025-09-23 19:51:05,P03,Trio de Berries,14.0,1,T02
6300,2025-09-23 19:54:15,P04,Sol Tropical,10.5,1,T01
7566,2025-09-23 19:55:07,P05,Inmune-C Boost,13.0,2,T02
6725,2025-09-23 20:09:34,P02,Energia Matutina,11.0,1,T02
2599,2025-09-23 20:10:26,P01,Detox Verde,12.5,2,T02
6571,2025-09-23 20:19:06,P01,Detox Verde,12.5,2,T02
8513,2025-09-23 20:21:10,P03,Trio de Berries,14.0,1,T02
10768,2025-09-23 20:26:27,P02,Energia Matutina,11.0,1,T01
9251,2025-09-23 20:27:40,P03,Trio de Berries,14.0,1,T02
10798,2025-09-23 20:32:37,P04,Sol Tropical,10.5,1,T02
1357,2025-09-23 20:36:07,P03,Trio de Berries,14.0,2,T01
9130,2025-09-23 20:36:14,P03,Trio de Berries,14.0,1,T02
6638,2025-09-23 20:46:48,P03,Trio de Berries,14.0,1,T02
9108,2025-09-23 20:56:19,P01,Detox Verde,12.5,2,T02
3186,2025-09-23 21:00:45,P03,Trio de Berries,14.0,1,T02
3501,2025-09-23 21:07:03,P05,Inmune-C Boost,13.0,1,T02
1995,2025-09-23 21:09:07,P02,Energia Matutina,11.0,2,T01
2601,2025-09-23 21:10:08,P05,Inmune-C Boost,13.0,1,T02
10876,2025-09-23 21:11:37,P04,Sol Tropical,10.5,1,T01
7513,2025-09-23 21:13:48,P03,Trio de Berries,14.0,1,T01
10663,2025-09-23 21:20:12,P01,Detox Verde,12.5,1,T01
7165,2025-09-23 21:30:43,P02,Energia Matutina,11.0,2,T02
2055,2025-09-23 21:34:48,P01,Detox Verde,12.5,1,T02
4735,2025-09-23 21:36:38,P02,Energia Matutina,11.0,1,T01
8709,2025-09-23 21:42:24,P02,Energia Matutina,11.0,1,T01
3362,2025-09-23 21:43:02,P02,Energia Matutina,11.0,1,T01
8784,2025-09-23 21:43:37,P03,Trio de Berries,14.0,2,T01
1410,2025-09-23 21:43:45,P01,Detox Verde,12.5,3,T02
1457,2025-09-23 21:44:16,P03,Trio de Berries,14.0,2,T01
4802,2025-09-23 21:45:49,P01,Detox Verde,12.5,1,T01
9723,2025-09-23 21:48:01,P01,Detox Verde,12.5,1,T02
4776,2025-09-23 21:52:09,P03,Trio de Berries,14.0,1,T01
1720,2025-09-23 21:53:01,P02,Energia Matutina,11.0,1,T01
1704,2025-09-23 21:57:04,P01,Detox Verde,12.5,2,T02
1729,2025-09-23 21:57:53,P02,Energia Matutina,11.0,1,T01
4304,2025-09-23 21:59:30,P03,Trio de Berries,14.0,1,T01
8879,2025-09-23 22:01:44,P01,Detox Verde,12.5,1,T01
3833,2025-09-23 22:11:06,P01,Detox Verde,12.5,1,T01
7418,2025-09-23 22:14:18,P01,Detox Verde,12.5,1,T01
5657,2025-09-23 22:14:25,P01,Detox Verde,12.5,3,T01
7126,2025-09-23 22:21:06,P01,Detox Verde,12.5,2,T01
4024,2025-09-23 22:24:08,P04,Sol Tropical,10.5,2,T01
1767,2025-09-23 22:30:14,P04,Sol Tropical,10.5,2,T02
2765,2025-09-23 22:35:07,P04,Sol Tropical,10.5,1,T01
3772,2025-09-23 22:39:03,P02,Energia Matutina,11.0,1,T02
4743,2025-09-23 22:43:08,P03,Trio de Berries,14.0,1,T02
9374,2025-09-23 22:45:59,P01,Detox Verde,12.5,1,T01
5866,2025-09-23 22:49:05,P01,Detox Verde,12.5,2,T01
3093,2025-09-23 22:50:26,P02,Energia Matutina,11.0,1,T01
7240,2025-09-23 22:53:39,P01,Detox Verde,12.5,1,T01
5377,2025-09-23 22:58:14,P04,Sol Tropical,10.5,2,T02
5186,2025-09-23 23:14:12,P01,Detox Verde,12.5,1,T01
9114,2025-09-23 23:16:15,P04,Sol Tropical,10.5,3,T02
10566,2025-09-23 23:20:36,P04,Sol Tropical,10.5,1,T02
6536,2025-09-23 23:23:33,P01,Detox Verde,12.5,1,T01
1859,2025-09-23 23:31:46,P01,Detox Verde,12.5,2,T01
3902,2025-09-23 23:36:39,P03,Trio de Berries,14.0,1,T02
1607,2025-09-23 23:42:16,P02,Energia Matutina,11.0,1,T01
6576,2025-09-23 23:47:33,P02,Energia Matutina,11.0,1,T02
7741,2025-09-23 23:48:55,P02,Energia Matutina,11.0,1,T01
9986,2025-09-23 23:57:02,P02,Energia Matutina,11.0,1,T01
3228,2025-09-23 23:58:24,P04,Sol Tropical,10.5,1,T01
3997,2025-09-24 00:06:45,P02,Energia Matutina,11.0,1,T01
2816,2025-09-24 00:08:11,P02,Energia Matutina,11.0,1,T02
6205,2025-09-24 00:08:20,P02,Energia Matutina,11.0,1,T02
8102,2025-09-24 00:14:00,P03,Trio de Berries,14.0,2,T01
9586,2025-09-24 00:21:28,P02,Energia Matutina,11.0,1,T02
1020,2025-09-24 00:23:03,P03,Trio de Berries,14.0,1,T01
7298,2025-09-24 00:23:37,P05,Inmune-C Boost,13.0,1,T01
6285,2025-09-24 00:25:15,P01,Detox Verde,12.5,1,T02
7142,2025-09-24 00:28:09,P01,Detox Verde,12.5,1,T01
9226,2025-09-24 00:31:01,P02,Energia Matutina,11.0,1,T01
9257,2025-09-24 00:33:38,P02,Energia Matutina,11.0,1,T01
4001,2025-09-24 00:53:34,P03,Trio de Berries,14.0,1,T01
7525,2025-09-24 00:56:42,P02,Energia Matutina,11.0,1,T01
3410,2025-09-24 00:59:50,P01,Detox Verde,12.5,1,T02
3674,2025-09-24 01:12:28,P02,Energia Matutina,11.0,1,T01
6742,2025-09-24 01:15:47,P01,Detox Verde,12.5,1,T01
3305,2025-09-24 01:20:06,P04,Sol Tropical,10.5,1,T01
6115,2025-09-24 01:37:06,P01,Detox Verde,12.5,1,T01
7781,2025-09-24 01:39:51,P02,Energia Matutina,11.0,1,T02
4659,2025-09-24 01:47:24,P02,Energia Matutina,11.0,3,T02
8962,2025-09-24 01:51:17,P01,Detox Verde,12.5,1,T02
2983,2025-09-24 02:02:05,P05,Inmune-C Boost,13.0,1,T02
10388,2025-09-24 02:02:12,P02,Energia Matutina,11.0,1,T02
5231,2025-09-24 02:07:09,P01,Detox Verde,12.5,2,T01
10302,2025-09-24 02:29:47,P02,Energia Matutina,11.0,1,T02
10455,2025-09-24 02:42:22,P03,Trio de Berries,14.0,1,T01
5698,2025-09-24 02:46:29,P04,Sol Tropical,10.5,2,T01
3177,2025-09-24 02:52:41,P01,Detox Verde,12.5,2,T01
9327,2025-09-24 02:57:37,P03,Trio de Berries,14.0,3,T01
8970,2025-09-24 02:58:45,P02,Energia Matutina,11.0,1,T01
4878,2025-09-24 03:03:12,P01,Detox Verde,12.5,1,T02
6110,2025-09-24 03:04:41,P02,Energia Matutina,11.0,1,T02
3448,2025-09-24 03:22:53,P02,Energia Matutina,11.0,1,T02
8750,2025-09-24 03:23:20,P03,Trio de Berries,14.0,1,T02
10425,2025-09-24 03:23:40,P02,Energia Matutina,11.0,1,T02
6850,2025-09-24 03:28:05,P02,Energia Matutina,11.0,1,T01
5746,2025-09-24 03:29:22,P02,Energia Matutina,11.0,1,T02
2100,2025-09-24 03:31:47,P01,Detox Verde,12.5,1,T02
5557,2025-09-24 03:35:40,P03,Trio de Berries,14.0,1,T01
8892,2025-09-24 03:35:51,P04,Sol Tropical,10.5,1,T02
4826,2025-09-24 03:37:04,P01,Detox Verde,12.5,1,T01
